gameId,day,week,month,age,Addiction coefficient,social_activities,award_4_login,award_4_level
88,22.67229042331286,23.517622779991854,55.57125358173268,78,0.16429686559971152,0,1,0
33,22.265380451375297,118.40936119971272,719.4527766711007,60,0.8669498826871532,1,0,1
41,8.138933181348042,156.12108562502158,494.88294802743144,31,0.7062678331175544,1,1,0
39,8.003105734400137,67.81946978069028,382.51941661461365,89,0.5571495920742926,0,1,1
49,9.00914043104492,127.64871049491433,482.7017377434858,3,0.5779280423160362,1,0,0
88,23.72375359025597,116.72778746944772,396.55573506872673,8,0.5030236278324434,1,0,0
64,16.374130235505056,37.123144012065715,437.22134401851423,26,0.4830729512251949,0,1,0
30,0.1596888936918912,132.9601954153993,154.52435973413793,42,0.512578116493991,1,1,1
75,10.389574560639787,8.337817602174518,511.58367480011515,48,0.6239202637986357,1,1,0
2,1.3917411146352716,161.6409380541753,269.40337968538,74,0.4250653338525991,1,0,0
83,6.458545827728346,92.04690678564165,690.419240411762,49,0.7235380964898448,1,0,0
25,7.05522940364877,66.73899438237697,548.3341501469371,15,0.591382069452395,1,0,0
77,8.104675225635615,2.7603183692002267,396.4013046574393,13,0.42607233016590856,0,1,0
69,14.901693418234695,98.94253014108517,656.9635735276973,84,0.8021514844354616,1,1,0
80,6.100323041466587,86.79347609839229,443.86498981236866,32,0.6191851544571264,1,0,1
45,22.627859841789125,157.0391948596057,710.7225837398884,60,0.9850740899873738,1,1,1
16,23.17639832992382,114.44749627959362,665.4407508629782,44,0.620511893955827,0,0,0
54,11.531823545864142,18.069086258150143,505.196947382163,21,0.6252455851588677,1,0,1
37,131.0,275.0,827.0,44,1.0743482309124768,0,1,1
21,3.6545118807980552,135.67829462341396,468.95500749690257,45,0.5710893644090496,0,1,0
82,22.525979356331824,161.78277510456974,674.760861924104,32,0.658850785050417,0,0,0
43,6.884135970475331,100.77491563254421,294.7076235002112,7,0.4069053401306322,0,1,0
4,11.231898114040709,73.05782330227174,425.9968161212083,61,0.4965114269903209,0,1,0
58,9.521421172946585,147.40018562608998,332.71027332424745,26,0.4686851655514387,0,0,1
12,19.99925163001859,101.47241535714655,481.2625995793799,20,0.5614854137962879,0,0,1
38,19.372397864448587,32.44285100821551,584.046503180934,65,0.7001311504798384,1,0,1
75,6.866167451160549,92.47938292450593,311.78228021509915,4,0.41540655729917975,0,1,0
81,16.112392352639223,125.67583280836568,6.947983092663623,44,0.3901976134391513,1,1,1
50,15.307641760985993,142.7381295669587,575.356769383399,29,0.6642762581150071,0,0,1
84,8.068471372758017,79.36158877071436,46.66778800685534,57,0.391060902361016,1,1,1
46,17.607886854873385,160.00698498148984,610.1720753915371,53,0.8042707966985482,1,0,1
66,23.19552503521552,36.02513567141581,624.527205760328,45,0.8360690101410062,1,1,1
75,10.362612739720507,9.42991619872511,464.4034812111961,21,0.4861894270282637,0,1,0
49,11.541240044423654,30.109170943014504,507.0097815167991,34,0.4345714110754967,0,0,0
58,18.000214332821724,88.39570952142498,586.3404796089048,26,0.6382448359693045,1,0,0
39,13.238934771614456,162.91343653776195,360.25518523963257,39,0.4018431156854231,0,0,0
57,4.459525489793517,3.1985358062500877,260.60497588136514,12,0.31512918614644636,1,0,0
72,14.88922443736866,88.56073132769806,286.4770689638893,37,0.4935433533978876,0,1,1
40,12.808186824328153,161.68394114646443,593.9499069518101,33,0.6913653259586745,0,1,0
65,6.000642590871729,110.52300378290848,229.34771317852218,8,0.2598654228423142,0,0,0
12,12.528241369067889,37.94225182162352,384.4112718877146,52,0.33995519684960296,0,0,0
0,13.326579328055281,45.70483631083382,183.9022286664787,77,0.38178769728413614,1,1,0
83,0.17679733587507318,0.759419218498393,636.1168019506387,75,0.6187753581876498,0,0,1
74,21.010225448765148,63.03588540875529,181.98360245075588,57,0.39277240352334636,1,1,0
98,4.6200885713469795,133.00373902788652,9.20565815435289,23,0.19494048762063787,0,0,1
91,6.237330640815145,107.33986247467051,366.7861061200259,13,0.469801936172658,1,0,0
11,7.375805964170972,7.06176858317239,99.27206148935927,28,0.18668254921335192,1,0,0
79,9.718781505407179,15.07119878346803,428.464217789491,86,0.5604812071486764,0,1,1
64,14.061693669885884,125.7022207121852,275.139906287543,89,0.5083796730841339,0,1,1
61,6.687299978640419,53.80446089161175,209.60947335264737,25,0.20692894721038804,0,0,0
82,2.033520035584705,16.583344273975918,511.6975637566498,61,0.5280256753119916,0,0,1
36,2.659416896760688,43.59207042421177,375.38453355532766,88,0.5346753390268091,1,0,1
18,0.7527639475404326,34.66138567554683,38.45830902467504,47,0.1540462980077216,0,0,1
86,2.818763491654657,60.937029527071154,322.3116094571742,5,0.3027670973510398,0,0,0
97,0.8275605640709252,154.81307862784985,561.1067056949871,56,0.7581772305598892,1,1,0
10,16.475944757636206,80.19920940062765,560.9099408163949,13,0.711935693787124,0,1,1
89,13.341386946002967,152.98921851357505,131.49893147955964,6,0.4090211924764132,1,1,0
93,23.364933174926882,164.64722006805067,243.16673644411185,5,0.6092298060911039,1,1,1
65,23.416008119148444,131.62109640536247,114.55446179633584,9,0.18293084076014762,0,0,0
28,16.219087720702166,78.73936195735097,455.9803710816205,25,0.6254550450816447,1,1,0
40,20.005331089765072,118.62107350227664,313.83345720947716,10,0.6362569454847253,1,1,1
71,12.387763009215425,17.128415786789436,666.9768319825748,63,0.7565758636518792,0,1,1
3,16.855665816542324,135.3421315749772,612.5078870519358,66,0.6899754513881031,0,1,0
43,11.866212418473852,63.63526280683124,167.52339084906833,53,0.4798922142746271,1,1,1
4,22.510104572210924,54.52614208357938,330.0956944815263,34,0.40813901343573367,0,0,1
10,1.6801502336362182,162.4921096031811,598.5032642088063,16,0.7937885094933134,0,1,1
75,21.446911902001894,8.023209871004724,283.213858299237,42,0.3394614362238231,0,0,1
55,16.691573876538122,165.33683252391026,104.99466951984195,31,0.3960215493715019,1,1,0
3,132.0,276.0,828.0,24,1.175977653631285,1,1,1
40,4.815817443851884,87.47494763724183,546.8788799785137,89,0.6033466027746208,0,1,0
76,4.536060950981943,24.12604001675635,333.73343599070654,56,0.38836014447860284,0,1,0
47,5.917511969844878,62.34804524505523,445.81566141255047,48,0.6048118249555337,1,1,0
47,21.392977211149322,117.65410960209026,354.2789948428831,64,0.46880425346455956,0,1,0
8,19.4825842482742,142.1089408829549,654.9990468696823,65,0.8294319151512927,0,1,1
16,18.751936765493276,69.05366283366418,703.7304644310029,24,0.721399729324631,0,1,0
66,22.471765181844674,48.97513166779634,469.08829026735356,14,0.6177536359946132,1,1,0
33,16.244078382589713,153.94292969197917,459.3248015595185,38,0.677199223338843,0,1,1
77,13.205421096322343,31.490163378191134,26.402163124519717,6,0.3441861785759264,1,1,1
59,3.670643268301128,89.86764608848252,261.53818899080784,85,0.4722491901311427,0,1,1
23,11.73398143652666,118.7852448763579,200.61543079013816,53,0.5427761825942399,1,1,1
100,11.95057591768175,27.68413519131014,451.9250777676713,78,0.6881794119797242,1,1,1
77,9.823405261471624,77.07319582101503,358.37765610958513,5,0.44380892187277005,1,0,0
83,3.334681125744617,87.2502230290861,218.50004248876445,6,0.43542482541437105,1,1,0
24,23.484649340768375,105.0815972618793,386.0750885303254,59,0.5868553390893712,1,1,0
34,6.415268323793028,153.47103908182427,567.4153177409233,74,0.8633527023624289,1,1,1
39,17.599826438082445,157.7913468311976,150.56145507282153,40,0.3283754055840052,0,1,0
82,19.571831426514688,125.18229515169072,307.0841456497434,47,0.43496397071633985,1,0,0
28,12.270925437726653,29.161471063218045,625.8896651784225,62,0.630925417809101,0,1,0
48,12.6574183359213,39.11641907845744,557.5458497042979,70,0.6817962384124461,1,1,0
16,15.583092515355016,61.784942885196756,100.96583064711338,86,0.225066669484217,0,0,1
49,4.044581698227533,18.720729046875817,292.094587188511,46,0.45083340402229977,1,0,1
97,13.92664561130975,92.21494340243542,449.3635070185133,49,0.7284736424626472,1,1,1
9,19.076335753181976,106.39153945896201,320.0048893849637,44,0.33316267652693055,0,0,0
35,6.840651320831744,138.53482981010964,82.63399793872911,81,0.1587302076765459,0,0,0
54,3.9459963879554056,119.1197205857438,26.8090062484588,4,0.30012312313343975,0,1,1
27,17.372487675036073,110.74586051100466,290.8089233165,7,0.411936774304257,0,0,1
86,14.632651542410503,8.260322858092426,253.50539195767786,47,0.5143018230759354,1,1,1
13,0.7984582211277029,12.646525898666498,631.6207302370979,11,0.7229613010011402,1,0,1
85,22.757267224802792,114.76529443822645,215.00337740121643,33,0.4536742859377685,0,1,1
22,18.17934289075543,16.03590897300207,324.5986400665921,60,0.3778680925002344,0,0,1
33,4.365760804073309,141.17475659370882,140.76157992614864,76,0.3074047674038073,1,0,0
13,10.006137877423184,128.20599113482427,628.1430442542556,24,0.6969463981800741,0,1,0
62,9.282962533461584,67.89335759914117,487.06379148544875,58,0.742579782413894,1,1,1
70,8.196147912464138,109.21354622652531,342.18501992366777,62,0.5512995350805012,1,1,0
33,11.904112606067198,56.887634924074305,548.4274200544514,84,0.5858273339856226,0,0,1
24,23.472875198393435,12.309923355051573,581.0761088337923,41,0.6852572576702264,0,1,1
81,4.632200807418972,90.43020009488222,273.0722996707837,44,0.5821694948041449,1,1,1
44,13.305615878876411,105.82782250567962,118.18387695448021,15,0.3674290976424109,0,1,1
100,2.895511789337392,34.9057996360628,431.97595970275916,34,0.47515804380660354,0,1,0
89,14.657693230493091,23.503375384792076,109.6325632714016,71,0.30702602602157086,0,1,1
80,4.031648980977155,35.67462819161421,651.9032951590572,77,0.7550215657076127,0,1,1
66,23.74834249301095,118.99240463283256,399.0254498245253,33,0.5065157465323271,0,1,0
85,1.8507919979717027,59.619726907854385,40.789622333984894,74,0.2723916359193481,1,0,1
91,21.629810019922687,95.95890591459167,192.51219657867625,34,0.3229093323091642,0,0,1
94,5.595364917953709,119.16082098341214,190.84675204435916,19,0.33406207782853314,1,0,0
0,20.06042283750606,80.17798570411256,406.45443736972567,46,0.4866692706591735,0,0,1
94,13.38007268740531,66.70294052435186,227.60729761283923,74,0.23108934497074168,0,0,0
19,10.457392367701674,53.20311579114524,489.15318888436695,18,0.734898756975764,1,1,1
70,133.0,277.0,829.0,46,0.877607076350093,0,0,0
71,6.427555824621995,148.2347670068301,593.4395751255161,68,0.5811441223546708,0,0,0
99,21.111122725507922,32.662828711390524,34.916795837005225,18,0.253175626566403,1,1,0
22,10.332947398069319,31.16989673179576,157.63796712551513,38,0.2504286915658705,1,0,0
8,23.409563320821867,1.8512667273238863,255.77445637924495,43,0.3134033609144412,0,1,0
23,14.955423203108037,73.99554621802241,514.507111184964,76,0.6698396682495373,1,0,1
86,10.952778062481816,164.34251361481193,577.4211200225025,57,0.6793295863230842,0,1,0
71,7.347957263406366,6.819681987144149,575.0475840675274,88,0.6741399496938393,0,1,1
77,9.483103176275797,58.72920423571454,92.22742553093333,29,0.21496180946034923,0,1,0
83,18.00097309841408,15.307912754772438,545.53458516951,54,0.6573635672661866,1,1,0
81,18.94960361562145,149.2041891816861,64.99340295921931,74,0.35328523337917217,1,0,1
50,17.391764064074067,49.710686504810596,296.58596157162384,72,0.2768656942642004,0,0,0
95,12.72924253850131,133.50175206136876,40.835896181442465,75,0.22235591531281007,1,0,0
88,1.6825987322333669,167.7669652150341,21.359635882789824,54,0.32702142628129033,1,0,1
55,23.244818153576958,106.32103100093862,576.4585480543649,59,0.8427316521648998,1,1,1
83,17.566972122961186,8.664118167311717,130.66297009385303,59,0.21496201272882481,0,1,0
41,22.190932568203745,121.5795483498192,222.29160723586313,50,0.3639611297725226,0,1,0
44,16.290608503963995,12.37412723089199,680.3916975006041,71,0.6650423471721105,0,0,1
12,13.59864054417508,16.44366124787574,69.52965645709679,89,0.2695798644028895,0,1,1
36,17.51903504247498,35.73602932523232,21.96570229044397,75,0.24404193776930558,0,1,1
78,22.131982451091275,64.15026108467538,564.5037277183965,86,0.605324992031481,1,0,0
97,8.801140225722197,63.01382067534743,604.0339843754956,61,0.6346178867232805,0,1,0
18,11.80309318238655,166.82893596059282,567.0428724175447,8,0.8726334356095755,1,1,1
85,13.179118904509478,91.28183831988935,62.5230517817692,62,0.21258035655610774,0,1,0
47,12.018020696315844,119.21607031736946,662.9204128078599,50,0.8197483836600477,1,1,0
51,4.941061052577501,144.69300584383416,156.55910225870613,5,0.3226620151315204,1,0,0
79,15.662064741225649,157.44382549368467,578.5658800670655,52,0.6765332255437393,0,1,0
88,7.578468733360741,16.98196475453567,138.72425014786506,42,0.22532339500548887,1,0,0
44,9.190284696659045,143.8310990368664,682.7173777949707,89,0.8514597529965746,1,0,1
54,0.6311741955147818,77.09640590545995,464.70105109196265,47,0.7289491241373411,1,1,1
55,1.9002827080846796,158.6561563609563,316.0486588814358,80,0.5612052471581384,1,1,0
90,2.630870575378446,27.084657832692585,606.130361547509,18,0.6119029135825386,1,0,0
69,18.2683153931865,8.009927174134436,676.0185183225606,81,0.7589572697839313,0,1,1
90,14.163309566301782,59.17520666716491,146.79859377302554,20,0.1604748541829754,0,0,0
3,2.593848141921021,15.958228175922116,428.65549379656346,84,0.6600542273929,1,1,1
32,10.761730329932217,146.36691291509985,28.61531582728194,6,0.420464192921024,1,1,1
94,6.985425543833091,142.2617176967742,356.40464772518226,21,0.48422692608700857,1,0,0
82,11.441217802511787,95.18826322261651,544.0522702459535,87,0.7071505901643207,1,0,1
96,19.243168209423402,22.45241369516682,86.28253531060051,23,0.3880646763687535,1,1,1
39,12.15448203018041,40.884215788508286,343.99118308506877,83,0.4088810713283729,0,1,0
4,20.12565917590799,83.53572259525431,624.8282111260219,68,0.5667799636012394,0,0,0
95,2.104146225562099,162.8427867674068,624.4542990485423,64,0.8152287597710732,1,1,0
93,22.550422788605502,9.481899948344584,656.8928859785849,10,0.6450325225168612,1,0,0
13,12.77535568527588,106.77489869340134,417.9344565028413,72,0.5121701729704752,0,1,0
10,19.548359772477536,24.541168431259397,570.9150621498467,58,0.48431141549644413,0,0,0
44,14.517558116248322,41.82401679650228,270.28414302751514,39,0.44982868675695614,1,0,1
59,12.645807056138437,34.997156311323295,500.10639124475495,30,0.6323129590241258,1,1,0
70,16.614711691747843,136.4457378293763,144.27312553588786,20,0.4091793071420122,0,1,1
89,12.122674645410228,96.41951111547075,396.0271388702752,70,0.3874663615970829,0,0,0
95,5.6400007542774615,9.316058037061758,646.0773115991016,66,0.8333574379954893,1,1,1
64,134.0,278.0,830.0,14,0.9792364990689013,1,0,0
62,15.378022164284278,155.13458951567526,55.325966941284655,37,0.3486923534574921,1,1,0
88,9.329213752132807,84.00666390630329,680.8384715024677,20,0.9109599066161032,1,1,1
29,17.906547424832805,117.5880465777743,670.7859697131464,10,0.8260549365947775,1,1,0
94,9.528400750489272,1.1485408668801274,535.2250692013691,18,0.5383551064146646,0,1,0
25,2.3560395825203138,116.74897951052937,524.9028104291488,44,0.5041215565268312,0,0,0
76,21.73125569323687,44.54577294962086,102.56915527659855,27,0.21613875389019999,0,1,0
23,7.364568133778661,79.00962898031626,203.35274168033513,77,0.41836982186212834,0,1,1
75,22.579930869024608,88.45460685733899,614.7973663961001,87,0.862213601767974,1,1,1
96,17.610297650723904,44.406985209541,284.169500373047,81,0.5633286820874968,1,1,1
96,4.162209137893606,120.1205650726661,89.30652189016766,60,0.35172810875595373,1,1,0
67,15.216817073969597,51.81186230928912,674.0322151605028,20,0.5853905352606025,0,0,0
94,12.829603005042737,108.59548852128412,472.20483136684254,56,0.6575803072036951,1,0,1
96,16.4524426024628,15.291416571030435,672.7329846024973,57,0.7607304754025488,1,0,1
42,17.68922976631407,122.7510950417803,655.4667060511995,7,0.8169038636249075,0,1,1
65,4.949138140909575,53.994291995486925,474.37361251268766,50,0.6224758049535397,1,1,0
70,1.8506243156801947,26.509194190667536,20.326931775819688,83,0.13414000045861596,0,1,0
30,17.90023127972883,76.68126660377523,93.1440823175458,53,0.32878072544175774,0,1,1
89,18.00751581817332,10.626407009007359,58.21544412945242,72,0.257288932763274,1,1,0
48,0.3505416245472164,118.92480356872196,601.848090947696,25,0.6679011050853214,0,0,1
82,10.561108561962389,164.04235965255688,620.6313206571032,40,0.7142739770298869,0,0,1
69,18.061212005874822,163.01887977645043,382.07710617543967,75,0.5204761600074983,0,1,0
82,7.975745112057001,139.65783060324728,69.17750569827281,53,0.34868394255388435,1,1,0
7,9.97142163616931,103.8210973041667,235.58402745561685,28,0.5612251312131388,1,1,1
98,23.724760723230347,63.73439780139946,538.9088562390593,48,0.6844610435723666,0,1,1
33,20.64537434405421,123.23581463699844,42.251191498275695,51,0.3181078243175974,0,1,1
12,18.84810236693312,134.40853317345605,183.94664320298276,17,0.24053789938383838,0,0,0
72,1.2160142991347662,51.01682975845842,293.77341542658445,27,0.47278987135151845,1,1,0
92,4.245740782807922,69.0386848424447,589.6406026644378,48,0.62607598822913,0,0,1
18,16.701503403197464,167.68355851213383,465.24958423067756,74,0.691056462063218,0,1,1
47,22.339594970992174,114.10276760596713,416.33824643311254,13,0.5172042198073316,1,0,0
39,21.19480082342439,115.87172960590443,636.5334687875885,4,0.797566188135356,0,1,1
61,18.180825346266367,35.55187358746336,98.2967380022633,76,0.3062175062372452,1,1,0
82,20.118046614149712,163.13438369704565,387.1988082314313,84,0.6250592960408852,1,1,0
92,13.62859943383232,137.85491793844184,428.75258746392177,78,0.5413798524103924,0,1,0
33,0.6969820268547311,81.65116294211249,467.7090275808857,85,0.5343791294669025,0,0,1
48,7.966510738538043,153.66483279274166,37.10829358806603,69,0.33168461752674216,1,0,1
38,16.029601526542073,138.98997614075108,673.8526808142343,37,0.8421967032384782,1,1,0
5,10.120770267511883,95.69549549969636,619.3041736354262,43,0.5685746122696461,0,0,0
63,8.062882759547634,123.61928461985462,132.64774079198784,5,0.28995463399423504,0,0,1
82,3.1226260729130777,148.9019860748785,335.979029555956,22,0.5712844512817842,1,1,0
83,12.457699948762055,8.120612545478817,473.5750827395022,27,0.4931496495995651,0,0,1
19,2.9705101983474824,151.8742119482939,346.9544076988374,48,0.5821386353677832,0,1,1
6,9.951598188421489,76.84045477252036,507.63560642427007,65,0.6652802641014659,1,0,1
67,0.5089321517580059,124.0526184244324,359.84226421616165,66,0.47410416872700345,0,1,0
33,11.002332342285317,74.34746907176927,73.71181265103255,4,0.31030397819347477,1,0,1
5,8.795412080368646,125.49092386561189,387.45956846483034,21,0.5988919611049528,0,1,1
64,19.3209989903157,157.85825477630226,132.21987002621043,12,0.3137563681933435,1,0,0
33,20.746478588309927,123.49959014856779,227.1868068413774,27,0.5689653657757513,1,1,1
13,21.360282437107468,93.12366561881858,369.91295971345755,52,0.5655479097848624,0,1,1
59,135.0,279.0,831.0,19,0.9808659217877096,0,0,1
40,14.788172355560269,62.28712244561282,29.538460484764542,69,0.2670717586576546,0,1,1
42,19.75787742937999,121.99953686768063,233.02610647834206,21,0.3725839362440104,1,0,0
96,17.891269996784423,161.8797820560805,270.8268984130456,14,0.4290692325885555,0,0,1
72,7.740045961403635,102.91287526699094,525.9511505000031,63,0.5968349882845828,0,1,0
81,0.11199776811563833,117.7521996088582,622.5695369130582,61,0.6839799666057234,0,1,0
39,23.096193401728247,19.340368221242734,51.3705931631594,13,0.35822100616195235,1,1,1
73,21.026118220285753,142.9804159270523,66.2896812800438,87,0.3506232150442504,1,0,1
84,19.333731431783743,92.81467778370519,210.06622822759715,6,0.3347873623354779,0,0,1
90,21.835471582021363,164.33458303120128,263.23326838578515,57,0.32512525650489443,0,0,0
33,17.599168337144864,87.57454470372177,99.33737818614546,85,0.34087731998555204,1,1,0
18,16.80285842090492,75.47664608396468,150.07961371650543,14,0.47420280678247284,1,1,1
63,21.56774315936484,104.72036069609769,427.44096448571224,66,0.6200088002468859,1,0,1
74,8.61437113033582,121.7803004962281,166.38710719475478,63,0.4163337468254924,0,1,1
81,8.934625791602057,74.80867093349778,193.9504915055311,60,0.4082274760096075,0,1,1
45,10.857497598575033,89.16411768663687,315.1241406097604,70,0.6166187779273155,1,1,1
93,13.95192102991286,50.8395393848424,257.9992393515065,82,0.44560390892196705,1,1,0
67,8.969642669532716,14.873794811845205,499.88129833379077,60,0.41841478573326524,0,0,0
60,2.865712152741029,137.7269747230843,3.1903484365064827,44,0.09283234340300918,0,0,0
27,6.29714846432824,99.85907097698336,8.849386201390645,65,0.07332082271076593,0,0,0
72,3.895997854708397,37.00846493961981,395.576597306935,3,0.44703654350640215,0,0,1
81,11.747839555478881,19.338423117772134,139.90437150947812,88,0.2285000867555332,1,0,0
98,6.23176521445596,164.34755486531796,126.45377209742308,83,0.4111553984203888,1,1,0
14,5.274507598512071,102.731244616723,717.4906429230064,73,0.7523642668706483,0,1,0
25,7.870997032904194,137.7841878666781,100.34512748393428,84,0.27283830776152274,0,1,0
94,22.342495802814625,113.99718985629816,615.8223702984285,25,0.5796578618957413,0,0,0
96,19.999475046401308,93.91726076201704,10.242886146598451,82,0.37281612294674654,1,1,1
50,6.018801504908473,31.649767545849503,700.720515771081,74,0.6924940212710889,0,0,1
14,5.917008244919182,73.07011672260164,479.53754164918814,69,0.5392736565099828,1,0,0
0,9.965938778933154,52.54141066455288,643.9666333302459,32,0.7605156712434502,0,1,1
58,4.609462381732473,120.62454704514408,543.1402110714665,89,0.7218729269422134,1,1,0
29,6.090519251869905,132.9138426353298,252.14209261406845,15,0.39304456401407634,0,0,1
38,11.182284910846,11.494322221376866,613.889251709635,73,0.6094562575980377,0,0,1
79,15.675304153144069,83.66241562727507,282.0776957083682,6,0.5868946488926582,1,1,1
37,20.136570011098186,112.32498374308292,376.9646712489266,30,0.48360845038632305,0,1,0
16,18.562543678387293,141.2306601794778,219.62045404665565,68,0.3740016802236275,0,0,1
8,22.357522361143275,105.37798346200219,672.5681029738842,78,0.6202739710789108,0,0,0
28,13.643979709508535,167.2565501070358,83.74653601514719,89,0.2794650842992019,0,0,1
38,5.899275296388503,127.05421468476342,386.05865460360206,74,0.49829762219213614,0,1,0
7,5.4174516301867595,39.2395308886932,565.2677775996383,19,0.6869879246341262,1,0,1
27,19.509566596909927,136.05441388656592,210.6850638315704,77,0.5635025090574297,1,1,1
83,8.611953266887719,112.34181349404632,549.6535695962842,76,0.622433179389466,0,0,1
43,16.50972440893048,97.68329177811005,388.6313117480076,87,0.5829794262530228,1,0,1
72,9.459219901578393,107.03677695219885,554.1342414615785,18,0.7227640303800713,0,1,1
86,1.4722322890395132,165.02525595784115,56.39886404182874,67,0.353747044560215,0,1,1
53,6.185243011398188,26.50810808779532,405.67768567895405,73,0.5487952217481714,1,0,1
11,21.81474875137503,1.2398872315668905,694.2352563098044,9,0.6699640143060208,0,1,0
19,16.967888829018353,8.924272168004123,212.08022447051522,84,0.3813655190636703,1,0,1
19,5.4140783650344035,62.285789867791415,491.2039404863459,68,0.6416675647550164,1,0,1
69,15.06725840535319,84.04738035967877,642.1786210942158,18,0.8804247950932502,1,1,1
73,136.0,280.0,832.0,19,0.9824953445065177,1,0,0
49,7.4268577434817935,139.63506928699672,355.5651265749293,80,0.38190291839764445,0,0,0
94,20.795895871799676,29.889649521205627,323.7572326457275,28,0.38663837523968386,0,1,0
32,6.079305780973513,38.40032093498537,657.4455348548598,60,0.7616470634675628,1,1,0
27,3.8547389580972107,13.371037043040818,38.019203549600924,75,0.24031760554347895,0,1,1
31,1.7198040934768306,147.83518270896167,599.240033190089,35,0.7848422929738914,1,1,0
45,18.375066860739416,2.592893904681209,171.3851735147103,72,0.3443134909304262,0,1,1
43,2.0568934329446904,82.2213529568544,577.4450817009414,80,0.7243755585743827,1,1,0
78,15.421502783343424,136.0586434575089,366.31346775782464,30,0.4896313758802959,0,1,0
98,20.181500923391354,6.065227263912153,521.1654185592237,55,0.43184093387863376,0,0,0
13,0.4433937316064336,132.74470552289614,40.9339237294641,68,0.31994047582154517,1,0,1
32,15.032520208648021,25.004036182376396,89.83095905088607,84,0.19193259360679904,0,0,1
0,10.23425152287314,104.83454936000514,166.27585187999895,64,0.30546233609264944,0,1,0
91,19.009563001254566,159.53198119617966,424.4403432038209,71,0.5528718441954269,1,0,0
90,19.595215000094996,106.69258240256471,528.3855906511288,69,0.703213558777048,1,0,1
0,23.600397425435123,6.5421989834527325,698.6725886047332,68,0.7773259998761728,1,0,1
25,5.672260255118375,27.62197377042117,292.0469762214116,63,0.2568613886198098,0,0,0
0,12.895769902118412,109.43270754654677,697.8112989034126,88,0.8419409139254558,1,1,0
89,2.0688626341717358,33.27261867295542,425.97396072793464,18,0.5690689941052064,1,1,0
82,2.9026133789102957,104.98129467983294,714.3384706294236,26,0.8508761875399795,1,0,1
16,3.094123995098075,31.4363183075291,425.1315584063552,57,0.5673528939664557,1,0,1
12,17.70143595769167,134.98145090889926,83.31964658638336,75,0.15874251181742177,0,0,0
5,2.762604995856268,10.58421966827563,621.4849370806777,3,0.6136794502678404,1,0,0
0,4.7802734750298255,139.26488297189655,362.3244117091579,88,0.6867372683277196,1,1,1
67,18.60119642417618,71.83467079851982,570.0306675397358,29,0.8142609990972659,1,1,1
87,22.920689649165706,69.56659746426537,4.432940165790038,43,0.2526876737045215,1,0,1
68,4.567699190095985,155.13837988219848,454.29917494333523,41,0.5719813699732067,0,1,0
78,12.49928131818379,131.87754106061934,691.5558759715448,58,0.7514087937134238,1,0,0
55,1.7663257471873628,116.13088695546914,1.0130594772895751,26,0.2768036824182631,0,1,1
13,1.7835497739706572,32.20946539165942,263.5488363210809,29,0.23599998022863336,0,0,0
71,16.441446510389575,20.280776288580903,512.4231226569232,66,0.533374328553196,0,0,1
93,4.424465631446486,94.56462312583727,464.87657992425454,31,0.7410954609937728,1,1,1
64,0.9658631241875373,75.33341898784393,528.3735282125359,26,0.6797292891286708,0,1,1
48,9.31013056882762,155.38639245665763,590.3919635156193,6,0.7837921002284656,1,0,1
23,15.737502613665797,71.89154110157497,668.8511009305083,23,0.794341578252038,1,1,0
60,8.273538184698872,141.06764154049188,100.45953539012058,26,0.4751371617570038,1,1,1
55,2.419998198392494,145.88502024437167,527.7730366909552,72,0.5254603547116989,0,0,0
68,0.1733018615825177,155.17051352347198,191.28749548691366,79,0.3570076776939076,0,0,1
62,13.51757255989886,127.94385271457811,546.0958355332587,77,0.6305029126534342,0,1,0
64,4.280290441479544,13.672901335170899,364.69234227587657,32,0.4067280086157082,0,1,0
92,3.9052485428151265,95.9502827908957,159.56829112969606,24,0.39317585771611147,1,0,1
49,17.446982352746065,98.73966468880575,713.2508746368052,81,0.9482919017701109,1,1,1
94,22.426498444644665,77.65649761272533,415.48968404654863,35,0.49277249450414395,1,0,0
34,13.708555205530978,149.6759498151047,574.7781210191334,61,0.8680661246957943,1,1,1
5,2.891905888232454,138.1042240080488,712.2943615634698,83,0.8707975853855782,1,1,0
50,1.5864010682348857,70.92827185713035,220.85869977900848,56,0.4264234383552745,1,0,1
70,0.9121138397241362,154.1466303123385,227.85167668696891,46,0.3862499797408626,0,1,0
9,4.950262259687893,128.47094930301395,243.08098445029503,68,0.58258083966626,1,1,1
78,13.631642315271531,140.48031322159324,160.1208177906886,7,0.32423414546288665,1,0,0
12,14.205809641690369,157.25031624155505,308.34873425226675,49,0.5560208384796255,1,1,0
10,137.0,281.0,833.0,53,1.0841247672253258,0,1,1
43,0.4456253140828661,138.60628690700844,672.5557843528576,12,0.8383507416886598,1,1,0
51,1.631566864749045,110.9694105551282,38.03172041462738,78,0.20357715731165715,1,0,0
9,0.47945585599642726,4.665560575238001,509.6335691587521,67,0.41832324971263873,0,0,0
89,16.794157017564466,166.07504332049595,654.600946156699,77,0.8442898842546857,1,1,0
42,6.021578856628866,114.93777927412059,20.339665053825364,57,0.39246501742448014,1,1,1
32,6.925065630570571,35.30830078502781,214.0451985351209,67,0.3985262995838921,1,0,1
99,6.611623144727742,117.34062563240839,89.16872569936714,82,0.2502030791247295,0,1,0
